10.75,2.26301857081103,2.18595693010149,1.99538826284936,2.12599456865278,2.29919435412184
11,2.22408553529691,2.17945158803196,1.99622902848555,2.12747516517708,2.30018488995458
11.25,2.17899757487914,2.17732869405683,1.99776711870787,2.12884917383527,2.30126837390519
11.5,2.1268386027169,2.17871273943394,1.99952681101798,2.12999305848796,2.30219200052816
11.75,2.06699798719944,2.18253644525252,2.00088180601959,2.13060298855085,2.30272995052786
12,1.99954020675627,2.18759951015133,2.00118490931113,2.13067256717695,2.30277150480596
12.25,1.92542469412931,2.19277063893739,1.9999221142467,2.13025147395359,2.30236419803932
12.5,1.84675312485361,2.19704338255665,1.99685038506807,2.12921571690813,2.3016993240125
12.75,1.76681271668723,2.19973252068593,1.99207351177053,2.12784469802197,2.30102630587421
13,1.68995938128861,2.20052209044242,1.98605902205984,2.12656136570752,2.30053144921221
13.25,1.62135178006393,2.19907776086202,1.97956955577104,2.12558015985034,2.30025410867907
13.5,1.56623794062489,2.19537867889818,1.97352410481736,2.12479620557075,2.30006449596124
13.75,1.5289929379748,2.18968780299747,1.96882257519126,2.1242544273104,2.29970350462156
14,1.51241057060413,2.18256261915375,1.96614549783525,2.12392186177867,2.29895118154468
14.25,1.51714816846317,2.17454307269973,1.96578888633218,2.12367827466508,2.29778806796126
14.5,1.54179962699836,2.1659977673054,1.96762587728061,2.1233955013934,2.29638794789957
14.75,1.58329860985875,2.1572047158466,1.971175478078,2.12295087596632,2.29500509532008
15,1.63755541182661,2.14863208912958,1.9757721518507,2.12237570446402,2.29404588635188
15.25,1.70005834658284,2.1406328269849,1.98068620337303,2.12181458527297,2.29393789133395
15.5,1.76646736098022,2.13345572015636,1.98528015873218,2.12141500215691,2.29489576408524
15.75,1.83318240733335,2.12732027580844,1.98913616005835,2.12124368155548,2.29676002074517
16,1.89779222797343,2.12275245424207,1.99207224625447,2.12127366298693,2.2990359947166
16.25,1.95910017037581,2.12039035482238,1.99413855419498,2.12140276568262,2.30114157718681
16.5,2.01684669494164,2.12080914547718,1.99558788355716,2.12150026454062,2.30263218364183
16.75,2.07143691262049,2.12434589075408,1.99675345840685,2.12146789125415,2.30330147149651
17,2.12356759367777,2.13115313576817,1.99792736457367,2.12127341239014,2.30323847892731
17.25,2.17378151190393,2.14139624655612,1.99934691979022,2.12096419710911,2.30275047881552
17.5,2.22245815135483,2.15496615211362,2.00118497278128,2.12065392933213,2.30230515243238
17.75,2.26981861184046,2.17116104827887,2.00354679496627,2.12049222789139,2.3023538746074
18,2.31584582406382,2.18897483218895,2.0064847136802,2.12062186313715,2.30315729698876
18.25,2.36051633864519,2.20702367179006,2.01004175237849,2.12113441912404,2.30464207647853
18.5,2.40384355427562,2.22361176242313,2.01424504703227,2.12203205230662,2.30643521338097
18.75,2.44579251430071,2.23709110756716,2.0189983853823,2.12319808874173,2.30802096748995
19,2.48615438163214,2.24613948115419,2.0240356531457,2.12442676804324,2.30890172263973
19.25,2.5244442307733,2.25000333740918,2.02893085018113,2.12549690172347,2.30878754045424
19.5,2.55995368023248,2.24873668374469,2.03316599213703,2.12625143893737,2.30769306153284
19.75,2.59176365216741,2.24326162724817,2.0362206690908,2.12663188267166,2.30597297449235
20,2.61888024979789,2.23525369521524,2.03766953625096,2.12671645666034,2.30421596393971
20.25,2.64047485612444,2.2268618482792,2.03727041209389,2.12662907809971,2.30309108813213
20.5,2.65601215292086,2.22033483594708,2.03503276024744,2.12645232747905,2.30311065490195
20.75,2.66534314041764,2.21763561319025,2.03125927647626,2.12611525466582,2.30442650136689
21,2.66871004659976,2.22014788838534,2.02649935978838,2.12559300874595,2.3067667895148
21.25,2.66670376678071,2.22853957107238,2.02143449793414,2.12492510587003,2.30955620260963
21.5,2.66016578228014,2.2427467059268,2.01675329691523,2.124264326138,2.31210461218943
21.75,2.65008009646553,2.26204552739924,2.01303632340289,2.12384525284778,2.3137963080627
22,2.63744787079097,2.2851726478592,2.01066110959676,2.12367186856571,2.31424798070019
22.25,2.62318744005351,2.3104674169694,2.0097420158041,2.123903647711,2.31339706330303
22.5,2.60805610817746,2.3360167828415,2.01010893932487,2.12472324680006,2.31148298256122
22.75,2.59260392494616,2.35983446638739,2.01135043059447,2.126072878476,2.30896989811786
23,2.57715601966937,2.38005353358413,2.0128974412317,2.1275424776596,2.30640316016723
23.25,2.5618277826402,2.39515929395596,2.01414242696804,2.12898064806895,2.30426692221168
23.5,2.54655593354535,2.40419320243863,2.01455669085475,2.13028278471808,2.30287309385474
23.75,2.53114223697676,2.40692766244124,2.01378927511034,2.13112283610066,2.30231043086333
24,2.51530299808475,2.40391806502333,2.01172720520788,2.13144227074084,2.30246297754433
24.25,2.49871369540786,2.39644555032295,2.00850872596883,2.13118111438124,2.30307900969652
24.5,2.48103510061855,2.38626423840693,2.0044948013135,2.13030838201452,2.30386460926032
24.75,2.46192246125766,2.37524405719862,2.00021043402494,2.12895415400694,2.30456553123977
25,2.44101198561968,2.36517480210302,1.99626503665343,2.12725117393959,2.30501358393931
25.25,2.41787304551772,2.35753207959069,1.99326091735771,2.12538637437544,2.3051298080531
25.5,2.39195055851364,2.35336402310871,1.99169811614175,2.12355556241059,2.30489640345222
25.75,2.36257145048149,2.3532076168842,1.99188601040296,2.12193355737181,2.30431740829669
26,2.32892687026602,2.35707961707053,1.99387649564147,2.12066213418782,2.30339616667455
26.25,2.2900863722648,2.36452911532833,1.99743518801826,2.11982749057763,2.30214084655025
26.5,2.24514611192956,2.37477750825929,2.00206531858721,2.1194521795218,2.30060202585828
26.75,2.1935215796232,2.38674895533389,2.00708792233061,2.11947004560034,2.29891710109372
27,2.13515281870771,2.39925688027671,2.01178256350376,2.11976065479389,2.29733054309585
27.25,2.07080823650525,2.41112240269898,2.01553539807371,2.12026102497822,2.29616998444193
27.5,2.00225423026313,2.4213987009245,2.01797386613075,2.12082674984211,2.295769985363
27.75,1.93241126440622,2.42953483479597,2.01905633611601,2.12148580298853,2.29635427770527
28,1.8652916919126,2.43491962314212,2.01908233029752,2.12234264586614,2.29794165561814
28.25,1.80562892728135,2.43720076028414,2.01861621974541,2.12325497341836,2.30030124432984
28.5,1.75817062168847,2.43639540984945,2.01834971398444,2.1242349315774,2.3029735167955
28.75,1.72687933771227,2.43293564859057,2.01892552028895,2.12530028786402,2.30539310214144
29,1.71420390080516,2.42744786045431,2.02073275593378,2.12625644493216,2.30708827154044
29.25,1.72062452404489,2.42041800159439,2.02377362971154,2.12674189498295,2.30780947536513
29.5,1.74468548056321,2.41230510244952,2.02765680624363,2.12679869575491,2.3075429804843
29.75,1.78335679837103,2.40372156309534,2.03168476214775,2.1265791013498,2.30653813935853
30,1.83257680913409,2.39519501733875,2.03497028996105,2.12628832855655,2.30525836224265
